id,address,city,neighborhood,lat,lon,property_type,bedrooms,bathrooms,gla_sqft,lot_size_sqft,year_built,sale_date,sale_price
AB-00196,6965 Cedar Way NE,Calgary,Signal Hill,51.097212,-114.186491,Semi-Detached,3,2.5,1324,3219,1975,2025-08-29,502600
AB-00197,8874 Prospect Ave NW,Edmonton,Glenora,53.523399,-113.529526,Detached,5,4.0,2629,2757,1984,2025-01-29,1393900
AB-00198,18565 Macleod Cres NW,Edmonton,Windermere,53.455473,-113.612088,Semi-Detached,3,3.5,1847,4114,1989,2025-11-10,705600
AB-00199,11191 Saddleback Gate NW,Edmonton,Garneau,53.493763,-113.538735,Townhouse,2,1.5,1382,0,1984,2025-06-13,443200
AB-00200,10820 Sunalta Way NW,Edmonton,Summerside,53.417905,-113.430619,Semi-Detached,2,3.0,1630,2477,1965,2024-08-10,394100
AB-00201,4180 Bow Blvd NE,Calgary,Mount Royal,51.028524,-114.081921,Semi-Detached,3,2.0,1978,4071,2024,2024-10-02,1200700
AB-00202,2939 Memorial Rd SW,Calgary,Kensington,51.065029,-114.121245,Condo,3,2.0,723,0,1966,2025-12-05,249100
AB-00203,17212 Memorial Ave NW,Edmonton,Garneau,53.528808,-113.527173,Semi-Detached,3,3.5,1336,2019,2026,2025-11-10,525600
AB-00204,8003 Macleod Rd SW,Calgary,Auburn Bay,50.901706,-113.970018,Condo,2,1.5,946,0,2022,2025-04-19,309800
AB-00205,4297 Memorial Cres SW,Calgary,Mount Royal,51.031635,-114.093139,Semi-Detached,2,2.5,1389,2383,1991,2025-10-10,775800
AB-00206,3231 Riverside Ave SE,Calgary,Kensington,51.053892,-114.107893,Detached,5,4.5,2358,4731,1959,2024-11-15,1245000
AB-00207,5237 Cedar Ave SE,Calgary,Inglewood,51.028697,-114.031698,Detached,5,3.0,2581,2550,1958,2024-06-18,1160400
AB-00208,5539 Hawthorn Ave NE,Calgary,Mahogany,50.894887,-113.932345,Detached,3,3.5,2089,6514,2000,2026-03-15,1018900
AB-00209,18426 Saddleback Blvd NW,Edmonton,Terwillegar,53.441226,-113.613254,Townhouse,2,2.5,1062,0,1969,2025-08-13,295800
AB-00210,6142 Cedar Blvd NW,Calgary,Tuscany,51.124217,-114.272126,Detached,4,3.0,2721,4261,1989,2025-11-03,1083500
AB-00211,2313 Willow Dr SE,Calgary,Evanston,51.156357,-114.124496,Townhouse,2,1.5,1549,0,2017,2025-05-14,475500
AB-00212,5231 Macleod Cres NW,Calgary,Bridgeland,51.067356,-114.037353,Detached,3,4.0,2145,5337,2021,2025-06-25,1207800
AB-00213,698 Cedar Gate NW,Calgary,Mount Royal,51.019635,-114.080843,Townhouse,4,2.0,1472,0,2020,2025-12-30,741400
AB-00214,10524 Saddleback Way NW,Edmonton,Oliver,53.527875,-113.49957,Detached,5,4.0,2549,3268,2002,2025-11-24,890200
AB-00215,9430 Aspen Way SW,Calgary,Evanston,51.178789,-114.117507,Detached,6,3.5,3071,6166,1956,2025-02-26,1147000
AB-00216,2652 Spruce Way NW,Calgary,Beltline,51.031073,-114.084726,Condo,2,2.0,711,0,1969,2026-02-13,228400
AB-00217,9558 Riverside Rd NW,Edmonton,Garneau,53.512091,-113.536939,Detached,6,3.5,3178,5855,2003,2025-04-01,1337100
AB-00218,1247 Whyte Gate NW,Calgary,Evanston,51.180897,-114.109243,Condo,2,2.0,801,0,1977,2026-02-07,197400
AB-00219,2881 Hawthorn Dr NW,Edmonton,Old Strathcona,53.523821,-113.492186,Detached,4,2.5,2281,3435,2004,2025-04-29,882200
AB-00220,2262 Saddleback Ave NW,Edmonton,Glenora,53.521916,-113.530682,Detached,4,2.5,2339,5927,1999,2025-12-08,1212700
AB-00221,7588 Memorial Blvd NW,Calgary,Tuscany,51.119975,-114.252576,Detached,4,4.0,2222,2529,1982,2024-09-15,781500
AB-00222,7896 Aspen Way SE,Calgary,Mahogany,50.904582,-113.927594,Detached,3,3.5,1574,7212,1978,2024-06-18,718300
AB-00223,9876 Crowchild St NW,Calgary,Signal Hill,51.075208,-114.16597,Condo,3,1.5,1247,0,1981,2025-04-22,353800
AB-00224,9458 Macleod Rd SW,Calgary,Beltline,51.060526,-114.061359,Condo,2,1.5,889,0,1955,2025-05-18,306000
AB-00225,5250 Sunalta Blvd NW,Edmonton,Westmount,53.556176,-113.54464,Detached,4,3.5,2307,2541,2021,2026-05-13,842700
AB-00226,2077 Maple Dr NW,Calgary,Bridgeland,51.048763,-114.026068,Detached,4,4.5,2207,6814,1983,2024-11-14,1231000
AB-00227,7195 Saddleback Dr NE,Calgary,Auburn Bay,50.886535,-113.941238,Detached,5,4.0,2686,3406,1991,2025-10-07,1138000
AB-00228,11333 Saddleback Cres NW,Edmonton,Garneau,53.524227,-113.540967,Condo,1,2.0,821,0,1974,2024-11-05,208400
AB-00229,7163 Hawthorn Gate NE,Calgary,Kensington,51.047586,-114.118963,Detached,5,4.0,2621,3153,1976,2026-01-12,1387500
AB-00230,6090 Bow Rd NW,Calgary,Evanston,51.167926,-114.074567,Detached,3,3.0,2015,6627,1993,2025-02-10,823200
AB-00231,3912 Macleod Rd NE,Calgary,Mount Royal,51.022116,-114.109578,Detached,5,4.0,2767,3869,2014,2024-06-25,1779100
AB-00232,8007 Aspen Gate SE,Calgary,Tuscany,51.124901,-114.223641,Detached,4,2.0,1990,3629,1969,2025-02-13,698700
AB-00233,7666 Memorial St SE,Calgary,Signal Hill,51.071582,-114.1569,Townhouse,2,2.5,954,0,2015,2024-08-29,358900
AB-00234,14809 Prospect Blvd NW,Edmonton,Terwillegar,53.445434,-113.57165,Detached,6,4.5,3069,6351,1957,2024-08-09,1138800
AB-00235,9019 Macleod Dr NW,Edmonton,Oliver,53.545685,-113.508059,Condo,1,2.5,811,0,1974,2025-09-26,204800
AB-00236,1133 Jasper Dr NW,Edmonton,Windermere,53.44427,-113.621118,Condo,1,1.5,869,0,2016,2026-03-16,296100
AB-00237,9699 Maple Blvd SW,Calgary,Inglewood,51.042067,-114.011905,Semi-Detached,2,3.0,1144,2774,1998,2025-07-20,501200
AB-00238,2707 Crowchild Gate NE,Calgary,Evanston,51.180156,-114.084894,Condo,2,1.5,1276,0,2021,2025-06-21,403600
AB-00239,1443 Bow Rd NW,Edmonton,Terwillegar,53.442688,-113.569015,Semi-Detached,3,3.0,1203,2572,1959,2024-06-10,340400
AB-00240,4960 Jasper Dr SW,Calgary,Beltline,51.046412,-114.066579,Detached,5,5.0,2593,3806,2019,2024-08-29,1367700
AB-00241,1228 Willow Gate SE,Calgary,Kensington,51.061101,-114.08032,Detached,6,4.5,2699,4777,1977,2026-02-28,1689100
AB-00242,17976 Saddleback Way NW,Edmonton,Garneau,53.519404,-113.542466,Detached,5,4.5,3106,5914,1987,2025-07-09,1316000
AB-00243,19001 Jasper Gate NW,Edmonton,Oliver,53.543813,-113.5458,Detached,2,2.5,1520,3012,1979,2026-01-06,471100
AB-00244,6678 Whyte Ave NE,Calgary,Evanston,51.178713,-114.104897,Detached,4,3.0,1645,6847,1993,2025-05-10,694500
AB-00245,5915 Bow Gate NE,Calgary,Bridgeland,51.048026,-114.04983,Detached,4,2.5,1953,4441,1972,2025-02-09,965300
AB-00246,4637 Maple St SE,Calgary,Signal Hill,51.06479,-114.157354,Condo,3,2.5,942,0,1980,2024-07-14,305800
AB-00247,4517 Prospect Cres SW,Calgary,Mahogany,50.885209,-113.952769,Detached,4,4.0,2412,2649,1991,2025-08-12,925600
AB-00248,13002 Maple Ave NW,Edmonton,Windermere,53.441951,-113.595026,Condo,1,1.0,583,0,1995,2025-12-01,166400
AB-00249,5574 Bow Ave NW,Edmonton,Terwillegar,53.453531,-113.585443,Townhouse,3,2.0,1171,0,2004,2024-08-09,327600
AB-00250,14596 Heritage St NW,Edmonton,Summerside,53.423908,-113.444928,Townhouse,3,2.0,1369,0,1977,2024-07-25,311200
AB-00251,15751 Aspen Cres NW,Edmonton,Summerside,53.389425,-113.418459,Condo,3,2.5,1097,0,1970,2025-05-12,224300
AB-00252,2945 Bow Ave NW,Calgary,Mahogany,50.894658,-113.93212,Semi-Detached,4,3.0,1670,4190,2014,2024-07-29,702900
AB-00253,4033 Macleod Rd NW,Calgary,Beltline,51.026115,-114.0618,Semi-Detached,4,4.0,1788,3854,1957,2025-11-28,873300
AB-00254,4340 Spruce Way SW,Calgary,Bridgeland,51.05466,-114.029321,Detached,3,3.0,1639,4990,2014,2025-07-30,899300
AB-00255,178 Sunalta St SW,Calgary,Bridgeland,51.05986,-114.028736,Detached,5,4.5,2963,5767,1959,2025-06-14,1518600
AB-00256,4755 Aspen Blvd SE,Calgary,Beltline,51.035527,-114.079744,Condo,4,1.0,1081,0,1961,2025-07-04,336900
AB-00257,2976 Saddleback St SE,Calgary,Mahogany,50.908492,-113.924817,Condo,3,1.5,1215,0,1991,2025-07-24,386700
AB-00258,10476 Jasper Rd NW,Edmonton,Windermere,53.43986,-113.59425,Townhouse,3,3.5,1635,0,1973,2025-02-12,572400
AB-00259,2762 Macleod Blvd NW,Edmonton,Old Strathcona,53.491366,-113.472481,Detached,5,3.0,1950,2703,1965,2025-07-26,769400
AB-00260,1155 Spruce Blvd NW,Calgary,Beltline,51.040216,-114.027621,Detached,4,2.0,1827,3067,1958,2024-12-15,885700
AB-00261,5226 Aspen St NW,Edmonton,Oliver,53.550741,-113.531517,Townhouse,3,3.0,1576,0,1955,2026-05-11,482300
AB-00262,7486 Bow Blvd NW,Calgary,Auburn Bay,50.885371,-113.974963,Semi-Detached,3,3.5,1600,3522,2009,2024-10-28,621500
AB-00263,3957 Elbow Gate NE,Calgary,Tuscany,51.118773,-114.232315,Condo,2,3.0,955,0,2025,2026-04-03,364700
AB-00264,18581 Sunalta St NW,Edmonton,Glenora,53.536623,-113.517513,Detached,6,5.0,2932,3119,1962,2024-10-24,1288100
AB-00265,9223 Hawthorn Ave SW,Calgary,Beltline,51.035916,-114.059255,Townhouse,3,2.5,1577,0,2009,2026-03-05,695600
AB-00266,13852 Aspen Rd NW,Edmonton,Summerside,53.39447,-113.423704,Semi-Detached,3,2.5,1271,2962,2003,2025-12-05,346600
AB-00267,6450 Bow Blvd NW,Calgary,Evanston,51.177064,-114.097137,Semi-Detached,2,2.5,1152,2889,2016,2025-08-01,414400
AB-00268,17471 Memorial St NW,Edmonton,Bonnie Doon,53.526489,-113.469673,Semi-Detached,2,3.0,1662,3711,1962,2026-05-15,519100
AB-00269,8388 Heritage St NE,Calgary,Auburn Bay,50.899281,-113.96792,Detached,4,4.0,2466,6998,2014,2025-01-03,1139800
AB-00270,7695 Aspen Gate NW,Edmonton,Old Strathcona,53.531605,-113.46229,Semi-Detached,3,2.0,1338,2110,2011,2024-09-14,445200
AB-00271,4080 Crowchild St NW,Calgary,Inglewood,51.034089,-114.044328,Detached,4,2.0,1806,6579,2016,2025-03-08,912800
AB-00272,4037 Maple Way NW,Edmonton,Summerside,53.426876,-113.421891,Condo,3,2.5,1243,0,2026,2025-07-10,401000
AB-00273,18746 Prospect Way NW,Edmonton,Garneau,53.518162,-113.514342,Condo,3,2.5,923,0,1974,2025-09-26,263500
AB-00274,3001 Glenmore Cres NW,Edmonton,Windermere,53.419887,-113.651011,Detached,5,2.5,2233,3770,1961,2025-02-19,836200
AB-00275,3104 Maple Gate NW,Edmonton,Summerside,53.418194,-113.442376,Detached,4,3.0,1787,6541,1981,2025-04-14,638400
AB-00276,18193 Willow Ave NW,Edmonton,Summerside,53.427146,-113.439481,Townhouse,3,2.5,1564,0,1999,2025-09-11,480600
AB-00277,1027 Macleod Dr NW,Edmonton,Westmount,53.566176,-113.509956,Detached,3,3.5,1994,5049,1977,2025-06-07,715900
AB-00278,6957 Macleod St SW,Calgary,Bridgeland,51.053035,-114.082081,Detached,5,4.5,3088,5217,1972,2025-06-01,1558400
AB-00279,3298 Whyte Dr SW,Calgary,Inglewood,51.048033,-114.004653,Semi-Detached,4,1.5,1336,3795,1999,2024-11-30,650500
AB-00280,5496 Crowchild Cres NE,Calgary,Mount Royal,51.021962,-114.088824,Detached,4,2.5,2225,7478,1982,2024-06-13,1631200
AB-00281,2026 Whyte St SW,Calgary,Inglewood,51.034434,-114.057808,Condo,4,1.0,1073,0,1964,2026-04-09,438900
AB-00282,17872 Heritage St NW,Edmonton,Oliver,53.547506,-113.512085,Detached,4,2.5,2201,3500,1987,2025-09-10,817800
AB-00283,16745 Hawthorn Cres NW,Edmonton,Bonnie Doon,53.530575,-113.456316,Condo,2,1.0,771,0,1981,2025-03-26,171900
AB-00284,3096 Heritage Gate SW,Calgary,Mahogany,50.917248,-113.95676,Townhouse,2,1.5,1292,0,1965,2025-12-28,365200
AB-00285,18285 Glenmore Rd NW,Edmonton,Bonnie Doon,53.533075,-113.44104,Semi-Detached,3,1.5,1380,2596,1964,2025-05-28,416800
AB-00286,11250 Spruce Rd NW,Edmonton,Windermere,53.423702,-113.626778,Condo,2,2.0,813,0,2022,2025-11-05,262600
AB-00287,8628 Cedar Ave NW,Edmonton,Garneau,53.522121,-113.5169,Detached,4,3.0,1834,6667,2018,2024-10-14,762200
AB-00288,3459 Sunalta Gate NE,Calgary,Inglewood,51.041078,-114.021637,Detached,5,4.5,2882,6631,2009,2024-12-12,1512700
AB-00289,14916 Glenmore Gate NW,Edmonton,Bonnie Doon,53.528638,-113.452592,Townhouse,3,1.0,1036,0,2026,2025-03-16,311200
AB-00290,1913 Saddleback Cres NE,Calgary,Bridgeland,51.071436,-114.048405,Semi-Detached,3,1.5,1455,3678,1971,2026-03-30,743500
AB-00291,9000 Saddleback Dr NW,Edmonton,Bonnie Doon,53.502984,-113.45082,Condo,1,2.5,1006,0,1996,2025-07-20,253400
AB-00292,2803 Crowchild St SE,Calgary,Signal Hill,51.089889,-114.180953,Semi-Detached,2,3.0,1624,3725,2013,2025-09-22,742600
AB-00293,7833 Whyte St NW,Edmonton,Oliver,53.540491,-113.514557,Detached,5,4.0,2811,3694,2008,2025-10-05,1058600
AB-00294,7926 Heritage Way NW,Edmonton,Windermere,53.449489,-113.635267,Condo,3,1.5,922,0,1966,2026-04-21,292100
AB-00295,4675 Willow Way NW,Edmonton,Garneau,53.540365,-113.525503,Detached,4,4.0,2359,5298,2006,2025-01-15,949800
AB-00296,10112 Jasper St NW,Edmonton,Bonnie Doon,53.538439,-113.477229,Detached,6,4.0,3150,6637,1965,2025-01-30,1111000
AB-00297,3147 Riverside Ave SW,Calgary,Mahogany,50.884599,-113.934558,Semi-Detached,4,3.5,1601,2554,1980,2024-12-04,565700
AB-00298,8013 Crowchild St NE,Calgary,Auburn Bay,50.891293,-113.933024,Condo,2,3.0,1225,0,1976,2025-07-10,368500
AB-00299,15318 Saddleback Blvd NW,Edmonton,Glenora,53.543448,-113.523274,Townhouse,2,3.0,974,0,1961,2024-11-04,361800
AB-00300,5715 Heritage Dr SE,Calgary,Bridgeland,51.069942,-114.077556,Detached,4,3.0,1771,7451,1957,2025-06-25,919600
AB-00301,18389 Willow Rd NW,Edmonton,Bonnie Doon,53.524748,-113.457708,Condo,2,2.0,932,0,2003,2025-12-02,270600
AB-00302,8014 Elbow Gate NE,Calgary,Mount Royal,51.033804,-114.134784,Condo,2,1.5,604,0,1961,2025-10-08,272400
AB-00303,1257 Prospect St NE,Calgary,Kensington,51.054311,-114.088161,Townhouse,2,2.0,939,0,2002,2025-09-18,439400
AB-00304,5435 Township Way SE,Calgary,Beltline,51.032175,-114.077831,Detached,5,3.5,2548,6309,2004,2025-07-29,1387600
AB-00305,7555 Prospect Rd NE,Calgary,Beltline,51.033652,-114.07231,Townhouse,4,2.5,1079,0,2015,2026-02-12,481400
AB-00306,15965 Crowchild Gate NW,Edmonton,Summerside,53.396684,-113.418688,Semi-Detached,2,3.0,1648,3311,1998,2024-08-27,503600
AB-00307,6006 Bow Dr SE,Calgary,Bridgeland,51.049776,-114.072905,Detached,5,2.5,1762,5968,1985,2024-07-01,915200
AB-00308,2526 Elbow Blvd SW,Calgary,Kensington,51.045166,-114.115871,Detached,5,5.0,3062,5548,1958,2026-04-11,1892700
AB-00309,13707 Macleod Way NW,Edmonton,Bonnie Doon,53.532239,-113.448516,Townhouse,2,3.0,1003,0,1987,2025-12-07,283800
AB-00310,3768 Willow Gate NW,Calgary,Evanston,51.175586,-114.106174,Detached,4,2.0,1887,3451,2011,2025-12-07,666700
AB-00311,7603 Bow Gate SW,Calgary,Inglewood,51.03008,-114.036192,Detached,3,3.0,1535,4382,1999,2025-03-06,820800
AB-00312,4207 Jasper Blvd NE,Calgary,Mahogany,50.899724,-113.93312,Detached,4,4.5,2590,2533,1987,2024-11-05,953200
AB-00313,2570 Glenmore St NE,Calgary,Kensington,51.074214,-114.120649,Detached,5,3.5,2573,7154,1971,2024-06-28,1452300
AB-00314,1961 Memorial Rd NW,Edmonton,Windermere,53.435086,-113.638564,Detached,3,3.0,1790,4152,1993,2024-10-22,754300
AB-00315,5738 Cedar Way NW,Calgary,Mahogany,50.880626,-113.928853,Detached,4,2.5,2387,4963,2022,2024-10-21,1137700
AB-00316,8459 Jasper Gate NW,Edmonton,Oliver,53.552646,-113.531931,Condo,2,2.0,1100,0,2025,2025-07-17,348000
AB-00317,5720 Cedar Way NE,Calgary,Signal Hill,51.083153,-114.160714,Condo,2,1.5,662,0,2003,2025-09-18,223600
AB-00318,17101 Bow Way NW,Edmonton,Windermere,53.433138,-113.607105,Semi-Detached,2,3.0,1234,2260,1987,2024-12-05,428400
AB-00319,13710 Saddleback Rd NW,Edmonton,Westmount,53.545323,-113.555498,Detached,7,3.5,3199,3104,2003,2024-12-05,1071500
AB-00320,7145 Spruce Gate NE,Calgary,Tuscany,51.123775,-114.230844,Semi-Detached,3,2.5,1728,4010,1995,2025-12-28,637200
AB-00321,3311 Aspen Blvd NW,Calgary,Inglewood,51.027025,-114.022657,Detached,4,4.0,1680,3612,1964,2026-01-17,825500
AB-00322,3429 Hawthorn Ave NW,Calgary,Mount Royal,51.0307,-114.095355,Condo,4,1.5,1269,0,1961,2025-12-20,635100
AB-00323,9275 Aspen Rd SW,Calgary,Evanston,51.162053,-114.109366,Detached,3,3.5,1421,3232,2012,2025-11-26,520000
AB-00324,5106 Jasper Blvd SE,Calgary,Tuscany,51.118093,-114.239341,Detached,3,4.0,1686,3416,1973,2025-05-10,643800
AB-00325,6101 Crowchild St SW,Calgary,Bridgeland,51.02768,-114.041282,Townhouse,3,3.0,1423,0,1999,2026-03-02,721200
AB-00326,16454 Glenmore Cres NW,Edmonton,Westmount,53.540725,-113.542311,Detached,5,3.0,1834,7158,1966,2026-04-10,803600
AB-00327,16600 Saddleback Ave NW,Edmonton,Windermere,53.445436,-113.611149,Semi-Detached,4,3.0,1607,2292,1970,2025-08-28,566700
AB-00328,3242 Heritage Dr SE,Calgary,Signal Hill,51.089712,-114.149757,Detached,5,4.5,2742,5785,1997,2025-12-07,1251400
AB-00329,6590 Whyte Way NW,Edmonton,Westmount,53.570031,-113.550715,Townhouse,3,3.5,1323,0,2006,2025-08-01,410500
AB-00330,12087 Saddleback Blvd NW,Edmonton,Oliver,53.543212,-113.484785,Semi-Detached,2,2.0,1527,2913,1965,2024-06-05,465200
AB-00331,5810 Cedar Gate NW,Calgary,Auburn Bay,50.874821,-113.923498,Detached,3,2.0,1516,3249,2025,2026-03-29,667400
AB-00332,2145 Heritage Dr SE,Calgary,Auburn Bay,50.873589,-113.958001,Condo,3,2.0,1055,0,1987,2025-10-11,370700
AB-00333,2381 Willow Blvd NW,Calgary,Beltline,51.033835,-114.068531,Townhouse,2,2.0,920,0,1999,2026-02-07,404800
AB-00334,4539 Memorial St NW,Calgary,Mahogany,50.883802,-113.948361,Detached,4,2.5,1696,4369,1960,2025-04-23,775600
AB-00335,1839 Cedar Blvd NW,Edmonton,Glenora,53.534816,-113.5504,Condo,3,3.0,1273,0,1961,2026-02-26,405300
AB-00336,4590 Sunalta Cres NE,Calgary,Signal Hill,51.071424,-114.154204,Detached,3,2.5,1804,5797,1976,2025-12-24,773100
AB-00337,5373 Spruce Rd NW,Edmonton,Bonnie Doon,53.508295,-113.43998,Condo,2,3.5,1240,0,1967,2026-02-12,316100
AB-00338,6791 Willow Rd NW,Calgary,Auburn Bay,50.872909,-113.951633,Detached,2,4.0,1685,7266,1970,2024-10-22,722300
AB-00339,13162 Saddleback Way NW,Edmonton,Old Strathcona,53.516849,-113.509358,Detached,4,5.0,2564,3907,1976,2025-08-10,1110200
AB-00340,4595 Spruce Ave SE,Calgary,Kensington,51.059324,-114.081634,Townhouse,3,1.5,1027,0,2026,2024-12-18,522700
AB-00341,18031 Hawthorn St NW,Edmonton,Garneau,53.50934,-113.530067,Semi-Detached,3,1.5,1273,3374,2004,2024-11-19,440000
AB-00342,1812 Saddleback Gate SW,Calgary,Signal Hill,51.066519,-114.169934,Townhouse,3,3.5,1477,0,1995,2024-07-13,521400
AB-00343,108 Crowchild Cres NE,Calgary,Beltline,51.048448,-114.051618,Condo,2,1.5,597,0,1957,2025-11-20,181000
AB-00344,7784 Macleod St SE,Calgary,Signal Hill,51.072754,-114.178359,Detached,4,3.0,2037,4914,1978,2025-12-25,931500
AB-00345,16064 Cedar Rd NW,Edmonton,Summerside,53.429249,-113.447546,Detached,3,1.5,1498,5504,1959,2025-10-19,534500
AB-00346,17352 Hawthorn St NW,Edmonton,Summerside,53.405808,-113.443356,Townhouse,2,2.0,1039,0,2025,2024-09-03,310300
AB-00347,7296 Riverside Blvd SE,Calgary,Mount Royal,51.019244,-114.085238,Condo,2,1.5,930,0,2013,2025-05-26,528300
AB-00348,2642 Willow Cres SW,Calgary,Kensington,51.04361,-114.10998,Detached,3,2.5,1658,5539,1956,2024-11-06,895400
AB-00349,4224 Spruce St SE,Calgary,Beltline,51.030486,-114.065985,Detached,5,3.5,2424,6308,1977,2026-04-06,1419700
AB-00350,8538 Sunalta Rd SW,Calgary,Inglewood,51.049788,-114.020401,Detached,4,1.5,1512,5635,1980,2026-05-14,793100
AB-00351,1476 Prospect Blvd NW,Calgary,Tuscany,51.133027,-114.241823,Detached,5,3.0,2873,4153,2015,2024-12-19,1246500
AB-00352,10413 Aspen Ave NW,Edmonton,Summerside,53.408682,-113.392252,Detached,5,4.0,2619,4230,1989,2024-09-06,749600
AB-00353,9198 Prospect Rd SW,Calgary,Mount Royal,51.021262,-114.083553,Condo,2,1.0,649,0,1972,2025-02-16,271600
AB-00354,4194 Bow Gate SE,Calgary,Kensington,51.053972,-114.077571,Semi-Detached,3,2.5,1203,2619,2012,2024-08-29,613800
AB-00355,6990 Bow St NW,Calgary,Evanston,51.176779,-114.078959,Detached,5,2.0,1896,3007,2013,2025-01-13,614300
AB-00356,3194 Willow Ave NW,Calgary,Mount Royal,51.030035,-114.10789,Detached,3,3.0,2259,4997,1968,2025-01-25,1556000
AB-00357,6543 Cedar Way NW,Edmonton,Garneau,53.536962,-113.527899,Townhouse,3,2.5,1355,0,2014,2024-09-13,465300
AB-00358,1412 Jasper Dr NE,Calgary,Evanston,51.170494,-114.090984,Detached,2,1.5,1460,3300,1968,2024-09-09,403400
AB-00359,8631 Saddleback Ave SE,Calgary,Tuscany,51.135022,-114.217168,Townhouse,3,2.5,1483,0,1990,2025-02-27,425000
AB-00360,3274 Spruce St NW,Calgary,Mount Royal,51.036387,-114.112244,Condo,2,2.0,906,0,1973,2024-10-30,465000
AB-00361,14774 Spruce St NW,Edmonton,Terwillegar,53.462895,-113.569453,Condo,2,2.5,948,0,1999,2024-10-20,280100
AB-00362,16951 Spruce Blvd NW,Edmonton,Bonnie Doon,53.512874,-113.485598,Detached,5,3.0,1960,6488,2005,2024-10-26,768800
AB-00363,7396 Memorial Cres NW,Edmonton,Windermere,53.439104,-113.640359,Detached,3,4.5,2312,4915,1974,2025-04-26,932400
AB-00364,2159 Saddleback Way NW,Edmonton,Glenora,53.532114,-113.536678,Detached,6,4.5,2990,3438,1979,2024-10-20,1360400
AB-00365,870 Elbow Dr NW,Edmonton,Bonnie Doon,53.518474,-113.494669,Semi-Detached,5,3.5,1816,2725,1983,2026-03-17,636600
AB-00366,8650 Willow Ave NE,Calgary,Signal Hill,51.063314,-114.149128,Semi-Detached,4,2.5,1421,3241,2003,2024-10-10,596400
AB-00367,8565 Maple Ave SE,Calgary,Signal Hill,51.064063,-114.161137,Detached,5,3.0,2456,5737,1983,2024-09-08,1014600
AB-00368,4877 Glenmore Way NE,Calgary,Tuscany,51.147742,-114.224969,Detached,4,2.5,2313,5793,2020,2024-06-26,1123200
AB-00369,8001 Hawthorn Ave NW,Edmonton,Glenora,53.545771,-113.545787,Detached,4,4.5,2412,5245,2022,2026-04-22,1288500
AB-00370,17043 Spruce Cres NW,Edmonton,Summerside,53.398725,-113.44001,Detached,4,4.0,1845,7135,2016,2024-07-26,696500
AB-00371,14493 Riverside Blvd NW,Edmonton,Bonnie Doon,53.519865,-113.463696,Semi-Detached,4,1.5,1548,3932,2013,2026-01-16,564000
AB-00372,14342 Spruce St NW,Edmonton,Garneau,53.510053,-113.549049,Detached,4,3.5,2372,2771,1989,2025-01-06,859600
AB-00373,10619 Heritage Gate NW,Edmonton,Windermere,53.43808,-113.627159,Condo,2,1.5,924,0,2002,2025-02-14,279400
AB-00374,19804 Memorial Dr NW,Edmonton,Old Strathcona,53.485554,-113.505943,Condo,3,2.5,1244,0,1967,2025-07-14,350300
AB-00375,3432 Maple Way NW,Calgary,Tuscany,51.128828,-114.26051,Detached,5,3.0,2471,3820,2009,2024-10-17,939700
AB-00376,798 Cedar Blvd NW,Edmonton,Old Strathcona,53.510993,-113.496132,Detached,6,4.5,2762,2685,2004,2024-06-23,1106500
AB-00377,2952 Sunalta Blvd NE,Calgary,Signal Hill,51.092541,-114.180703,Condo,2,1.5,1254,0,1960,2026-01-01,369400
AB-00378,5567 Saddleback Dr SE,Calgary,Beltline,51.018481,-114.084631,Townhouse,3,2.0,1535,0,1989,2025-01-14,599300
AB-00379,903 Township Gate NE,Calgary,Auburn Bay,50.887788,-113.942801,Detached,5,4.0,2395,4645,2020,2024-12-26,1086200
AB-00380,10017 Macleod St NW,Edmonton,Glenora,53.558053,-113.535105,Townhouse,3,1.5,1059,0,2003,2025-08-26,383100
AB-00381,8382 Heritage Gate NW,Edmonton,Summerside,53.40473,-113.433951,Townhouse,3,2.0,1585,0,1996,2026-01-18,435300
AB-00382,6844 Saddleback Rd SW,Calgary,Auburn Bay,50.871259,-113.910969,Semi-Detached,2,2.5,1446,3419,2024,2025-11-08,596200
AB-00383,1804 Spruce Cres SE,Calgary,Evanston,51.165909,-114.088286,Townhouse,2,4.0,1668,0,1972,2026-05-12,474400
AB-00384,8702 Glenmore Ave NW,Edmonton,Bonnie Doon,53.523558,-113.462976,Semi-Detached,4,4.0,1789,3852,1962,2026-05-26,650000
